firm_id	datadate	ROA	sic2
90463	28feb2006	.0449212	51
90463	28feb2007	.023139	51
90464	31dec2004	.1460915	48
90477	31dec2005	-.4766265	38
90492	31dec2006	.0334127	13
90492	31dec2007	.0631546	13
90493	31dec2004	.5038248	61
90493	31dec2005	.4600103	61
90493	31dec2006	.3544617	61
90494	31dec2004	.1248021	13
90494	31dec2005	.2072907	13
90494	31dec2006	.1995097	13
90494	31dec2007	.1891069	13
90494	31dec2008	.2019721	13
90494	31dec2009	.2576165	13
90494	31dec2010	.2193711	13
90494	31dec2011	.1783335	13
90494	31dec2012	.1353695	13
90494	31dec2013	.1113851	13
90501	31dec2004	.0240383	12
90501	31dec2005	.0917301	12
90501	31dec2006	.1157511	12
90501	31dec2007	.12628	12
90501	31dec2008	.118966	12
90503	31dec2006	.0336257	50
90503	31dec2007	.0616224	50
90503	31dec2008	.0583602	50
90503	31dec2009	.155336	50
90503	31dec2010	.0603012	50
90505	31dec2004	.1036711	79
90505	31dec2005	.1520504	79
90505	31dec2006	-.0276042	79
90505	31dec2007	.0318717	79
90505	31dec2008	.0074536	79
90505	31dec2009	.0310427	79
90505	31dec2010	.0888673	79
90505	31dec2011	.1196944	79
90505	31dec2012	.1379627	79
90505	31dec2013	.19536	79
90505	31dec2014	.2161216	79
90507	31dec2005	.0319424	45
90507	31dec2006	.0221045	45
90507	31dec2007	.0343224	45
90507	31dec2009	.0333598	45
90507	31dec2010	.0401672	45
90507	31dec2011	.0419813	45
90507	31dec2012	.0979951	45
90507	31dec2013	.0620253	45
90507	31dec2014	.0379785	45
90520	31dec2005	.0959033	28
90520	31dec2006	.0951235	28
90520	31dec2007	.0702408	28
90520	31dec2008	.081775	28
90520	31dec2009	.070868	28
90520	31dec2010	.0545828	28
90520	31dec2011	.0749002	28
90520	31dec2012	.0788382	28
90520	31dec2013	.0844977	28
90520	31dec2014	.109095	28
90531	31dec2005	.0645258	61
90531	31dec2006	.0695167	61
90531	31dec2007	.2845998	61
90531	31dec2008	.2288166	61
90531	31dec2009	.1579466	61
90531	31dec2010	-.1490683	61
90531	31dec2011	.2849545	61
90531	31dec2012	.2142039	61
90531	31dec2013	.3061709	61
90531	31dec2014	-.0025605	61
90533	31dec2005	.4171298	13
90533	31dec2006	.219026	13
90533	31dec2007	.2439814	13
90533	31dec2008	.4291908	13
90533	31dec2009	.1177737	13
90533	31dec2010	.3263633	13
90533	31dec2011	.2790256	13
90533	31dec2012	.1639588	13
90533	31dec2013	.2238893	13
90535	30jun2007	.0375255	60
90535	30jun2008	.0852543	60
90535	30jun2009	.064168	60
90535	30jun2010	.0713836	60
90535	30jun2011	.0101636	60
90535	30jun2012	.1560713	60
90536	31dec2005	.0271689	62
90536	31dec2006	.0998701	62
90536	31dec2007	.1394057	62
90536	31dec2008	.1649619	62
90536	31dec2009	.1195271	62
90537	31dec1990	.0089088	13
90537	31dec1992	.0434837	13
90537	31dec1993	.0586452	13
90537	31dec1994	.1063078	13
90537	31dec1995	.0397671	13
90537	31dec1996	.1011981	13
90537	31dec1997	.1354499	13
90537	31dec1998	.1207551	13
90537	31dec1999	.1035972	13
90537	31dec2000	.1195505	13
90538	31dec2009	.0411751	12
90541	31dec2005	.4006115	62
90541	31dec2006	.1556266	62
90541	31dec2007	.0719534	62
90541	31dec2008	.1097453	62
90541	31dec2009	.0684489	62
90541	31dec2010	.041136	62
90547	31dec2005	.1476267	12
90547	31dec2006	.1833499	12
90547	31dec2007	.186422	12
90547	31dec2008	.2650264	12
90547	31dec2009	.0695366	12
90547	31dec2010	.1339183	12
90547	31dec2011	.0415873	12
90547	31dec2012	.0396048	12
90548	31dec2005	.128058	73
90548	31dec2006	.1796154	73
90548	31dec2007	.1403051	73
90550	30sep2005	.1371741	67
90550	30sep2006	.1792292	67
90550	30sep2007	.1643375	67
90550	30sep2008	.197938	67
90550	30sep2009	.1727834	67
90550	30sep2010	.1912042	67
90550	30sep2011	.2142278	67
90550	30sep2012	.1987951	67
90550	30sep2013	.1580378	67
90550	30sep2014	.1822302	67
90558	31dec2005	.1098134	28
90558	31dec2006	.1057561	28
90558	31dec2007	-.0063069	28
90558	31dec2008	.0951849	28
90558	31dec2009	.1279852	28
90558	31dec2010	-.006656	28
90558	31dec2011	.0421624	28
90558	31dec2012	.0871229	28
90558	31dec2013	.077057	28
90558	31dec2014	.0690783	28
90564	31mar2008	.0428811	51
90564	31mar2012	.0383626	51
90564	31mar2013	.0790925	51
90564	31mar2014	.0621397	51
90564	31mar2015	.0585355	51
90565	31dec2005	.1433537	73
90565	31dec2006	.1247355	73
90565	31dec2007	.1094867	73
90565	31dec2008	.1366622	73
90565	31dec2009	.1087046	73
90567	31dec2005	.0973573	48
90569	31dec2005	-.0282691	60
90569	31dec2006	.0389738	60
90569	31dec2007	-.0515883	60
90569	31dec2008	.2104277	60
90569	31dec2009	-.0221163	60
90569	31dec2010	-.0050287	60
90569	31dec2011	.0224612	60
90569	31dec2012	.023115	60
90569	31dec2013	.0115207	60
90569	31dec2014	.0719738	60
90600	30jun2005	.0093184	60
90600	30jun2006	.0075401	60
90600	30jun2007	.006549	60
90600	30jun2008	.0078001	60
90600	30jun2009	.0094855	60
90600	30jun2010	.0054402	60
90600	30jun2011	.0099131	60
90600	30jun2014	.0074094	60
90601	31dec2005	.0590697	62
90601	31dec2006	.054104	62
90601	31dec2007	.0581447	62
90601	31dec2008	.0321173	62
90601	31dec2009	.0542809	62
90601	31dec2010	.0271488	62
90601	31dec2011	.0474771	62
90601	31dec2012	.065046	62
90601	31dec2013	.0456389	62
90601	31dec2014	.0568379	62
90609	31oct1990	.3128522	73
90609	31oct1991	.2348282	73
90609	31oct1992	.2257107	73
90609	31oct1993	.2660473	73
90609	31oct1994	.1935028	73
90609	31oct1995	.1861633	73
90609	31oct1996	.093661	73
90609	31oct1997	.0500113	73
90609	31oct1998	.1529625	73
90609	31oct1999	.169241	73
90609	31oct2000	.1996542	73
90609	31oct2002	.0309141	73
90609	31oct2003	.0350881	73
90609	31oct2004	.0519723	73
90609	31oct2005	.1811875	73
90609	31oct2006	.0404282	73
90609	31oct2007	.1473455	73
90609	31oct2008	.0232697	73
90609	31oct2009	.0361394	73
90613	31dec2005	.2143489	62
90613	31dec2006	.1816535	62
90616	31dec2005	.085184	48
90628	31dec2005	.031422	60
90632	31dec2006	.4452893	28
90634	30jun2012	-.0235755	60
90634	30jun2013	.0050958	60
90634	30jun2014	.0048419	60
90638	31dec2005	.0481889	48
90638	31dec2006	.0974132	48
90655	31dec2005	.0833214	48
90655	31dec2006	.0836979	48
90655	31dec2007	.09511	48
90655	31dec2008	.1109312	48
90655	31dec2009	.1449107	48
90655	31dec2010	.1445336	48
90657	31oct2005	.1232653	35
90657	31oct2006	.0369736	35
90657	31oct2007	.0576937	35
90657	31oct2008	-.0079907	35
90657	31oct2009	.2204884	35
90657	31oct2010	.1450965	35
90657	31oct2011	.0754564	35
90657	31oct2012	.0624427	35
90657	31oct2013	.0789887	35
90657	31oct2014	.0736673	35
90664	31dec2009	-.8389921	38
90664	31dec2010	-.5530558	38
90664	31dec2011	-.2500602	38
90664	31dec2012	-.3122641	38
90664	31dec2013	.0195918	38
90664	31dec2014	.127844	38
90676	30jun1990	.1447448	58
90677	31dec2005	.1899602	13
90677	31dec2006	.201478	13
90677	31dec2007	.2557639	13
90699	30sep2005	.0455758	36
90699	30sep2006	.0679204	36
90699	30sep2007	.0660542	36
90699	30sep2008	.0679178	36
90699	30sep2009	.0574939	36
90699	30sep2010	.039693	36
90708	31dec2005	.1634938	73
90708	31dec2006	.2203408	73
90708	31dec2007	.1730583	73
90708	31dec2008	.1896236	73
90708	31dec2009	.1045931	73
90708	31dec2010	.1136111	73
90708	31dec2011	.1407544	73
90708	31dec2012	.1401178	73
90708	31dec2013	.1811039	73
90708	31dec2014	.1297199	73
90714	31jul2005	.1043698	73
90715	31jan2007	.1789126	56
90715	31jan2008	.1586617	56
90715	31jan2010	.1733464	56
90715	31jan2011	.161429	56
90715	31jan2012	.1879434	56
90715	31jan2014	.150865	56
90715	31jan2015	.1821675	56
90720	31dec2014	.0471525	24
90721	31dec1990	.2185967	23
90721	31dec1991	.1856273	23
90721	31dec1992	.101019	23
90725	31dec2005	-.4441933	38
90725	31dec2006	-.1329607	38
90725	31dec2007	-.0452449	38
90725	31dec2008	-.01926	38
90725	31dec2009	.0773735	38
90732	31dec2010	.0837508	73
90732	31dec2011	.1364349	73
90733	31dec2005	.1230012	48
90733	31dec2006	.0709608	48
90733	31dec2007	.0713244	48
90733	31dec2008	.0693956	48
90733	31dec2009	.0529285	48
90733	31dec2010	.0645893	48
90733	31dec2011	.0752052	48
90733	31dec2012	.0483945	48
90734	31dec2007	.0692516	80
90734	31dec2008	.35129	80
90734	31dec2009	.1606359	80
90735	31dec2007	.0639159	82
90735	31dec2008	.2021176	82
90735	31dec2009	.1884012	82
90742	31dec2005	-.1612342	35
90742	31dec2006	-.0432284	35
90747	31dec2005	.2063637	23
90748	31dec2006	-.387448	28
90748	31dec2007	.2104039	28
90748	31dec2008	-.2675506	28
90751	31jan2010	.1933022	56
90751	31jan2011	.139706	56
90751	31jan2012	.1778194	56
90751	31jan2013	.2048676	56
90751	31jan2014	.2101856	56
90751	31jan2015	.137248	56
90756	30sep1990	.1569376	37
90756	30sep1999	.0518366	37
90756	30sep2000	.0649162	37
90756	30sep2001	-.0076841	37
90756	30sep2002	.2576984	37
90756	30sep2003	.0971867	37
90756	30sep2004	.0928909	37
90756	30sep2005	.1235585	37
90756	30sep2006	.0848014	37
90756	30sep2007	.0634395	37
90756	30sep2008	.0641947	37
90756	30sep2009	.1885277	37
90756	30sep2010	.1316102	37
90756	30sep2011	.0803207	37
90756	30sep2012	.0542261	37
90756	30sep2013	.0919067	37
90756	30sep2014	.0371509	37
90760	31dec2005	.0062174	67
90760	31dec2006	.0077088	67
90760	31dec2007	.0057425	67
90760	31dec2008	.0180425	67
90760	31dec2009	.0093782	67
90760	31dec2010	.0202764	67
90760	31dec2011	.0216055	67
90760	31dec2012	.0206576	67
90763	31dec2005	.2172047	48
90763	31dec2006	.2618575	48
90763	31dec2007	.2365481	48
90763	31dec2008	.3228755	48
90763	31dec2009	.2706745	48
90763	31dec2010	.1972777	48
90763	31dec2011	.1637544	48
90763	31dec2012	.1988356	48
90763	31dec2013	.191003	48
90763	31dec2014	.183808	48
90772	31mar1990	.2249011	13
90775	31dec2005	.0849734	20
90775	31dec2006	.0637287	20
90775	31dec2007	.0662121	20
90775	31dec2008	.1295554	20
90775	31dec2009	.0757309	20
90775	31dec2010	.102311	20
90775	31dec2011	.0649071	20
90775	31dec2012	.0809855	20
90775	31dec2013	.0796346	20
90775	31dec2014	.0543061	20
90776	31dec2005	.0120251	60
90776	31dec2006	.010496	60
90776	31dec2007	.0109159	60
90776	31dec2008	.0154504	60
90776	31dec2011	.0208159	60
90776	31dec2012	.0146878	60
90776	31dec2013	.0177337	60
90776	31dec2014	.0154039	60
90779	31dec2005	.1817325	29
90779	31dec2006	.1014896	29
90779	31dec2007	.0783806	29
90779	31dec2008	-.0003365	29
90779	31dec2011	.0298492	29
90779	31dec2012	.1744084	29
90779	31dec2013	.0722596	29
90779	31dec2014	.0879914	29
90780	31dec2006	.1570269	28
90780	31dec2007	.127501	28
90780	31dec2008	.1415044	28
90783	31dec2012	.2252043	28
90783	31dec2013	.1052982	28
90783	31dec2014	.1153432	28
90786	31dec2005	.0672828	
90786	31dec2006	.0290624	
90786	31dec2007	.0422569	
90786	31dec2008	.0526094	
90786	31dec2009	.0664898	
90786	31dec2010	.0982696	
90786	31dec2011	.0789731	
90786	31dec2012	.0588561	
90786	31dec2013	.0715025	
90786	31dec2014	.0719092	
90789	31dec2009	.1259763	23
90789	31dec2010	.0885676	23
90792	30jun2007	.143856	17
90792	30jun2008	.1092652	17
90799	30jun1990	.1920305	73
90800	30jun2006	.188511	28
90800	30jun2007	.0196756	28
90802	31may2006	.2140279	33
90803	31dec2013	.0940586	48
90803	31dec2014	.0845777	48
90805	31dec2005	.0146567	78
90805	31dec2006	.0125419	78
90805	31dec2007	.0097173	78
90805	31dec2008	.0542732	48
90805	31dec2009	.0554492	48
90805	31dec2010	.0606226	48
90805	31dec2011	.0923361	48
90805	31dec2012	.0849961	48
90805	31dec2013	.0857868	48
90805	31dec2014	.082303	48
90807	31jul2007	.0161335	20
90807	31jul2008	.1722711	20
90807	31jul2009	.1351458	20
90807	31jul2010	-.0012954	20
90807	31jul2011	.0504125	20
90807	31jul2014	-.0857286	20
90808	31dec2005	.1095664	47
90808	31dec2006	.0746676	47
90808	31dec2007	.0858388	47
90808	31dec2008	.0883383	47
90808	31dec2009	.1138599	47
90808	31dec2010	.1168973	47
90808	31dec2011	.1469939	47
90808	31dec2012	.1735414	47
90808	31dec2013	.1003733	47
90808	31dec2014	.1515385	47
90814	31dec2005	.27985	36
90814	31dec2006	.2224983	36
90814	31dec2007	.2271392	36
90814	31dec2008	.2350598	36
90814	31dec2009	.2133362	36
90814	31dec2010	.1987354	36
90814	31dec2011	.1658715	36
90814	31dec2012	.1187106	36
90814	31dec2013	.1217052	36
90825	31dec2005	.033843	27
90825	31dec2006	.0653655	27
90825	31dec2007	.0427706	27
90825	31dec2011	.0553416	27
90825	31dec2012	-.0029908	27
90825	31dec2013	.0816232	27
90825	31dec2014	.07712	27
90829	31dec2005	.1117173	28
90829	31dec2006	.1577805	28
90829	31dec2007	.3429068	28
90829	31dec2008	.2674652	28
90829	31dec2009	.2732775	28
90829	31dec2010	.1363704	28
90829	31dec2011	.2316452	28
90829	31dec2012	.2336602	28
90829	31dec2013	.1373653	28
90829	31dec2014	.1242349	28
90831	31dec2005	.1281294	35
90831	31dec2006	.0926152	35
90831	31dec2007	.1107181	35
90831	31dec2008	.1144138	35
90831	31dec2009	.0603665	35
90831	31dec2010	.1629713	35
90831	31dec2011	.0355312	35
90831	31dec2012	.0278428	35
90831	31dec2013	-.0178715	35
90831	31dec2014	.0730358	35
90833	31dec2005	-.1360533	60
90833	31dec2006	-.0152958	60
90833	31dec2007	.2205147	60
90833	31dec2008	.1886247	60
90833	31dec2010	-.039796	60
90833	31dec2011	.1795313	60
90833	31dec2012	.2112577	60
90833	31dec2013	.1245422	60
90833	31dec2014	.0670117	60
90849	31dec2005	.0541569	28
90849	31dec2006	.0579716	28
90849	31dec2007	.066819	28
90849	31dec2008	.0572885	28
90849	31dec2009	.0772947	28
90849	31dec2010	.1021104	28
90849	31dec2011	.0978725	28
90849	31dec2012	.0740245	28
90849	31dec2013	.0663196	28
90866	31dec2005	.0674166	48
90866	31dec2006	.0734475	48
90866	31dec2007	.0781701	48
90866	31dec2008	.0923319	48
90866	31dec2009	.0840428	48
90866	31dec2010	.0684153	48
90866	31dec2011	.0751541	48
90867	30sep2009	.035331	50
90867	30sep2010	.0360437	50
90867	30sep2011	.0643133	50
90867	30sep2012	.0204456	50
90867	30sep2013	.0715826	50
90870	31mar2007	.2036257	35
90870	31mar2008	.0803205	35
90870	31mar2009	.1171025	35
90870	31mar2010	.1094626	35
90870	31mar2011	.1172726	35
90870	31mar2012	.0979918	35
90870	31mar2013	.122155	35
90870	31mar2014	.0772553	35
90870	31mar2015	.1135787	35
90874	31dec2010	.229012	23
90874	31dec2011	.1992709	23
90875	30jun2006	.2806774	60
90875	30jun2007	.17407	60
90875	30jun2008	.261545	60
90875	30jun2009	.2137553	60
90879	30sep1990	.1037443	63
90879	30sep1991	.2909862	63
90879	30sep1992	.1363631	63
90879	30sep1993	.1947939	63
90879	30sep1994	.2609502	63
90879	30sep1995	.1062697	63
90879	30sep1996	-.0561709	63
90879	31dec1997	.084941	63
90879	31dec1998	.0983789	63
90879	31dec1999	.1166453	63
90879	31dec2000	.1185768	63
90879	31dec2001	.0076379	63
90879	31dec2002	.0570152	63
90879	31dec2003	.089652	63
90879	31dec2004	.005376	63
90880	31dec2005	.0157107	62
90880	31dec2006	.0059421	62
90880	31dec2007	.007736	62
90880	31dec2008	.0209248	62
90880	31dec2009	-.011057	62
90880	31dec2010	.0155116	62
90880	31dec2011	.0162554	62
90880	31dec2012	.0111706	62
90880	31dec2013	.0094345	62
90880	31dec2014	.0161212	62
90885	31dec2005	.0716726	60
90885	31dec2006	.119051	60
90885	31dec2008	.1275579	60
90885	31dec2009	.1812853	60
90889	31dec2005	.0764365	44
90889	31dec2006	.1222439	44
90893	31dec2005	.0066054	45
90893	31dec2006	.0815734	45
90893	31dec2007	.0549751	45
90893	31dec2008	-.135847	45
90893	31dec2009	.0079152	45
90893	31dec2010	.1028264	45
90893	31dec2011	.0566287	45
90893	31dec2012	.1082375	45
90900	31dec2007	-.2127398	28
90900	31dec2008	-.009436	28
90900	31dec2009	.0547743	28
90900	31dec2010	.1946852	28
90900	31dec2011	.1571421	28
90900	31dec2012	.1688761	28
90900	31dec2013	.0483071	28
90900	31dec2014	.0123009	28
90910	31dec2007	.1830321	73
90910	31dec2008	.0626931	73
90910	31dec2009	.111031	73
90910	31dec2010	.0683267	73
90914	31dec2008	.1364298	73
90914	31dec2009	.0836042	73
90914	31dec2010	.129296	73
90914	31dec2011	.0836526	73
90914	31dec2012	.0504124	73
90914	31dec2013	.0649458	73
90914	31dec2014	.0944857	73
90915	31dec2006	.0637803	73
90920	31dec2005	.195449	62
90920	31dec2006	.2225494	62
90925	31dec2005	.1182047	63
90925	31dec2006	.0993377	63
90925	31dec2007	.0452504	63
90925	31dec2008	.0005481	63
90925	31dec2009	.0479305	63
90925	31dec2010	.0231379	63
90925	31dec2011	.0158863	63
90925	31dec2012	.0626098	63
90925	31dec2013	.0459901	63
90925	31dec2014	.0408855	63
90940	31dec2006	.1249005	73
90940	31dec2007	.0975469	73
90940	31dec2009	.090332	73
90940	31dec2010	.0648185	73
90940	31dec2011	.0844005	73
90940	31dec2012	.0838135	73
90940	31dec2013	.0906455	73
90940	31dec2014	.0932885	73
90946	31dec2005	.1016198	44
90946	31dec2006	.2024176	44
90946	31dec2007	.1521613	44
90951	31dec2005	.1487015	13
90951	31dec2006	.2051699	13
90951	31dec2007	.0489546	13
90951	31dec2008	.104191	13
90951	31dec2011	.0259256	13
90951	31dec2012	.0338996	13
90952	30jun2006	.0072685	60
90952	30jun2007	.002885	60
90952	30jun2008	.0036887	60
90952	30jun2009	.0048031	60
90952	31dec2010	.0170246	60
90952	31dec2011	.0187348	60
90952	31dec2012	.0176677	60
90952	31dec2013	.0112714	60
90952	31dec2014	.0147754	60
90957	31dec2009	-.0667943	38
90957	31dec2010	.010874	38
90957	31dec2011	-.005197	38
90957	31dec2012	.0200065	38
90957	31dec2013	-.0330367	38
90957	31dec2014	-.0654546	38
90963	31dec2014	.0963753	63
90966	31dec2005	.2581772	48
90966	31dec2006	.3023692	48
90966	31dec2007	.3115919	48
90966	31dec2008	.2288516	48
90971	31dec2010	.1932796	39
90971	31dec2011	.1677689	39
90971	31dec2012	.1061139	39
90971	31dec2013	.1006204	39
90971	31dec2014	.0823295	39
90978	31dec2006	-.0657917	36
90978	31dec2007	.0014343	36
90978	31dec2008	.0740063	36
90978	31dec2009	.0450013	36
90978	31dec2010	.0492914	36
90978	31dec2012	.0086511	36
90978	31dec2013	.0416625	36
90978	31dec2014	.0019187	36
90979	31dec2005	.0775454	23
90979	31dec2006	.0369806	23
90979	31dec2007	-.0374488	23
90979	31dec2008	.1425808	23
90979	31dec2009	.2181884	23
90979	31dec2010	.0742014	23
90979	31dec2011	.0165555	23
90979	31dec2012	.1726419	23
90979	31dec2013	.0761025	23
90979	31dec2014	.1045462	23
90984	31dec2011	.010664	73
90984	31dec2012	.0587409	73
90984	31dec2013	.0801873	73
90984	31dec2014	.0946426	73
90988	31dec2005	.009954	80
90988	31dec2006	.018377	80
90988	31dec2007	.0419193	80
90988	31dec2008	.0307393	80
90988	31dec2009	.0510596	80
90988	31dec2010	.0503798	80
90988	31dec2011	.0601037	80
90988	31dec2012	.0623597	80
90988	31dec2013	.0772773	80
90988	31dec2014	.0230628	80
90989	31dec2005	.1037113	
90989	31dec2006	.0993272	
90989	31dec2007	.116994	
90992	30nov2005	.0598273	73
90992	30nov2006	.1225594	73
90992	30nov2007	.1070677	73
90992	30nov2008	.1317725	73
90992	30nov2009	.1400667	73
90992	30nov2010	.1234809	73
90992	30nov2011	.1113068	73
90992	30nov2012	.0885755	73
90992	30nov2013	.0925729	73
90992	30nov2014	.1174361	73
90993	31dec2005	.1874252	62
90993	31dec2006	.2958653	62
90993	31dec2007	.1029133	62
90993	31dec2008	.025075	62
90993	31dec2009	.0222342	62
90993	31dec2010	.0200343	62
90993	31dec2011	.0197182	62
90993	31dec2012	.0196952	62
90993	31dec2013	.0113394	62
90993	31dec2014	.0221737	62
90994	31dec2005	.0732075	12
90994	31dec2006	.0422138	12
90994	31dec2007	.0169497	12
90994	31dec2008	.0577571	12
90994	31dec2009	.084618	12
91003	31dec1990	-.1502859	36
91003	31dec1991	-.0431322	36
91003	31dec1992	.1262001	36
91003	31dec1993	-.0242337	36
91003	31dec1994	.0627737	36
91003	31dec1995	.0653326	36
91003	31dec1996	.1213651	36
91018	31dec2013	.0617684	51
91018	31dec2014	.0645882	51
91024	31dec2007	.0159272	36
91024	31dec2008	-.2030492	36
91024	31dec2009	.1233091	36
91024	31dec2010	.0239038	36
91024	31dec2011	.0315845	36
91024	31dec2012	-.265156	36
91024	31dec2013	-.2151248	36
91024	31dec2014	-.0956058	48
91029	31dec2005	.0930822	36
91029	31dec2006	.1251255	36
91032	31dec2005	.1460599	73
91032	31dec2006	.1414842	73
91032	31dec2007	.1178773	73
91032	31dec2008	.1406493	73
91032	31dec2009	.0962617	73
91032	31dec2010	.0417201	73
91032	31dec2011	.0983201	73
91032	31dec2012	.0776735	73
91032	31dec2013	.086134	73
91032	31dec2014	.0128713	73
91033	31dec2007	.1403324	73
91040	31dec2005	.1995927	13
91040	31dec2006	.1829528	13
91040	31dec2007	.1736529	13
91040	31dec2008	.1623752	13
91040	31dec2010	.0479534	13
91040	31dec2011	.191417	13
91041	31dec2005	.0078313	79
91041	31dec2006	.0075146	79
91041	31dec2007	.0239835	79
91041	31dec2008	-.0183837	79
91041	31dec2009	.0266505	79
91041	31dec2010	.0316387	79
91041	31dec2011	.0284954	79
91041	31dec2012	.0693841	79
91041	31dec2013	.0734531	79
91041	31dec2014	.0449888	79
91045	31dec2008	.1372011	41
91045	31dec2009	.1647138	41
91063	31dec2006	.1041396	48
91063	31dec2007	.0775494	48
91063	31dec2008	.0905412	48
91063	31dec2009	.0525571	48
91063	30sep2010	.0519098	48
91063	30sep2011	.1159598	48
91063	30sep2012	.1122697	48
91063	30sep2013	.1293802	48
91063	30sep2014	.1123416	48
91066	31dec2006	.1041396	48
91066	31dec2007	.0775494	48
91066	31dec2008	.0905412	48
91066	31dec2009	.0525571	48
91066	30sep2010	.0519098	48
91066	30sep2011	.1159598	48
91066	30sep2012	.1122697	48
91066	30sep2013	.1293802	48
91066	30sep2014	.1123416	48
91067	31dec2006	.2108821	13
91067	31dec2007	.1973256	13
91067	31dec2008	.2105321	13
91068	31dec2006	.1714592	58
91068	31dec2007	.203462	58
91068	31dec2008	.2406189	58
91068	31dec2009	.2711093	58
91068	31dec2010	.2578368	58
91068	31dec2011	.2884261	58
91068	31dec2012	.2516757	58
91068	31dec2013	.2631689	58
91068	31dec2014	.2678675	58
91071	31dec2006	.0488037	
91071	31dec2007	.101989	
91071	31dec2008	.0680202	
91071	31dec2009	.0853977	
91073	31dec2006	.2696729	29
91073	31dec2007	.0318107	29
91073	31dec2008	.0928158	29
91073	31dec2009	.0498613	29
91073	31dec2010	.05116	29
91073	31dec2011	.1977167	29
91073	31dec2012	.3694366	29
91073	31dec2013	.0802278	29
91073	31dec2014	.1298065	29
91075	31dec2011	.0399605	37
91075	31dec2013	.199569	37
91075	31dec2014	.1147249	37
91080	31dec2006	.1549184	50
91080	31dec2012	.0435304	50
91080	31dec2013	.127164	50
91080	31dec2014	.1165128	50
91086	31dec2007	-.2016951	28
91086	31dec2008	-.1746175	28
91086	31dec2009	.1209312	28
91086	31dec2010	-.0561705	28
91086	31dec2011	.1748039	28
91086	31dec2012	.0921918	28
91086	31dec2013	.0647064	28
91086	31dec2014	.0694193	28
91090	31dec2006	.0412179	30
91090	31dec2007	.0142455	30
91090	31dec2009	.1491416	30
91090	31dec2010	.1897682	30
91090	31dec2011	.2047241	30
91090	31dec2012	.1547133	30
91090	31dec2013	.0953701	30
91090	31dec2014	-.0144387	30
91095	30sep2010	.193646	59
91095	30sep2011	.1750868	59
91095	30sep2012	.1302322	59
91099	31dec2006	.1077097	48
91099	31dec2007	.156713	48
91099	31dec2008	.195464	48
91099	31dec2009	.1862279	48
91099	31dec2010	.1395859	48
91100	31dec2006	.1636946	13
91100	31dec2007	.1895847	13
91100	31dec2008	.3246068	13
91100	31dec2009	.1824738	13
91100	31dec2010	.1773382	13
91100	31dec2011	.2811643	13
91100	31dec2012	.2618524	13
91100	31dec2013	.1803717	13
91100	31dec2014	.152589	13
91103	31dec2006	.0606646	45
91103	31dec2007	.088109	45
91103	31dec2008	-.0636658	45
91103	31dec2009	.051702	45
91103	31dec2010	.048159	45
91103	31dec2011	.0633884	45
91103	31dec2012	.0248485	45
91103	31dec2013	.0392263	45
91103	31dec2014	.0705164	45
91109	31dec2006	.0614123	13
91109	31dec2007	.09702	13
91109	31dec2008	.2021765	13
91109	31dec2009	.1838171	13
91109	31dec2010	.0977509	13
91109	31dec2011	.1130247	13
91109	31dec2012	.2215341	13
91109	31dec2013	.1455742	13
91113	31dec2006	.1993437	63
91113	31dec2007	.0541118	63
91113	31dec2008	.1204549	63
91113	31dec2009	.112685	63
91113	31dec2010	.0941602	63
91114	31dec2006	.0486603	28
91114	31dec2007	.0974152	28
91114	31dec2008	.0785055	28
91114	31dec2009	.1742706	28
91114	31dec2010	.1573521	28
91114	31dec2011	.1052416	28
91114	31dec2012	.0997436	28
91116	31dec2006	.1034124	13
91116	31dec2007	.1738575	13
91116	31dec2008	.254073	13
91116	31dec2009	.2014739	13
91128	31dec2006	.2025252	13
91128	31dec2007	.1643902	13
91128	31dec2009	.2344421	13
91128	31dec2010	.268492	13
91128	31dec2011	.2288015	13
91128	31dec2012	.1261797	13
91128	31dec2013	.0709452	13
91128	31dec2014	.1128383	13
91141	31dec2007	-.5122379	28
91141	31dec2008	.7073345	28
91141	31dec2009	-.0255654	28
91141	31dec2010	-.3132849	28
91141	31dec2011	-.4337729	28
91141	31dec2012	-.2762285	28
91141	31dec2013	-.1737145	28
91141	31dec2014	.263925	28
91143	31dec2006	.0628967	62
91143	31dec2007	.0424239	62
91143	31dec2008	.0539862	62
91143	31dec2009	.0326102	62
91143	31dec2010	.043878	62
91143	31dec2011	.0764994	62
91143	31dec2012	.0505734	62
91151	31dec2006	.148671	58
91151	31dec2007	.219225	58
91151	31dec2008	.1786662	58
91152	30sep2006	.0021585	37
91152	30sep2007	.0545527	37
91152	30sep2008	.0840647	37
91152	30sep2009	.0803083	37
91152	30sep2010	.0736809	37
91152	30sep2011	.0577313	37
91152	30sep2012	.0758084	37
91152	30sep2013	.07647	37
91152	30sep2014	.0800998	37
91161	31dec2013	.0700606	51
91161	31dec2014	.1211611	51
91165	31dec2006	.0753998	48
91178	31dec2007	-.0054996	28
91184	31dec2008	-.2867652	28
91184	31dec2009	-.0759944	28
91195	31dec2006	.1078782	13
91195	31dec2007	.1647687	13
91195	31dec2008	.175674	13
91195	31dec2009	.179503	13
91195	31dec2010	.1200494	13
91200	31dec2006	.0330819	35
91204	31dec2006	.0281391	49
91204	31dec2007	.083739	49
91204	31dec2008	.0364324	49
91204	31dec2009	.0746326	49
91204	31dec2010	.0712074	49
91204	31dec2011	.0790162	49
